customerInput;category
muszê zerwaæ umowê zmuszona proszê kontakt;rezygnacje
muszê zmieniæ adres danych us³ug;przeniesienie us³ug
muszê zmieniæ termin;zmiana terminu wizyty
dekoder dekoder dzia³a;dtv
telewizja;dtv
myœlê internet roz³¹cza telefonu komórkowego;internet mobilny
myœlê nieprawid³owy dzia³ania us³ugi router mini dzia³a prostu;internet stacjonarny
myœlê sprawa dekodera;dtv
prostu rachunku bojê przyjdzie rachunek ma³¹ emeryturê pewnie emeryturê muszê zap³aciæ wiem czyja wina;saldo
adresie podanym nowa instalacja internetu stacjonarnego;internet stacjonarny
bym prosi³a us³ugi przyszed³ zobaczy³ telewizora;dtv
boga komórkowego;telefon mobilny
telewizji;dtv
bym dowiedzieæ du¿y rachunek;saldo
telewizor pisze zasiêgu;dtv
nacisnê syna ³eb wiem remizki ogieñ mogê si³;dtv
po³¹czy stasie punktów mia³am móg³ dogadaæ rzymian za³atwi³ uruchomi³em telewizor;dtv
rozmowami proszê sta³am ³ó¿ka choruje telewizor naprawdê sprawny ka¿dym wzglêdem;dtv
czym mamy problemy odbiorem telewizji;dtv
czyœci rachunku;saldo
debile rozmawiaæ zwi¹zanej telewizj¹;dtv
dekodera;dtv
dekoderze;dtv
dekoderze sygna³u;dtv
dekoderze tvp bydgoszcz;dtv
dekoderze pokazuje czas telewizji dostêpu;dtv
dekoderze wyskakuje b³¹d karty;dtv
dekoderze wyœwietla;dtv
dekoderze wyœwietli³ program mogê wyjœæ;dtv
domowy komórkowym numer zablokowany;telefon stacjonarny
drugim telewizorze multi rumieñ kana³ów;dtv
umówiona wizyta monta¿u routerów zmieniæ termin;zmiana wizyty technika
ósm¹ dziesi¹t¹ mia³ wymieniæ dekoder;dtv
ekran ekranie wyœwietla sygna³u;dtv
ekran telewizora programu;dtv
ekranie b³¹d formatu wiem mogê odbieraæ telewizji;dtv
ekranie komputera wyœwietla po³¹czenia sieci¹ znaczy;internet stacjonarny
ekranie po³¹czenia sieci¹ znaczy;internet stacjonarny
ekranie mojego telewizora;dtv
ekranie obrazu kochana pisze b³¹d pr¹ciem dekoder sprawdzam pod³¹czone obrazu;dtv
ekranie pojawia komunikat dekoder po³¹czyæ serwerem prosimy skontaktowanie dostawc¹ internetu;dtv
ekranie pojawi³ czarny kwadrat napisany problem kart¹ sprawdŸ kartê;dtv
ekranie pojawi³ napis problem kart¹ sprawdŸ kar;dtv
ekranie pojawi³ napis problem kart¹ sprawdŸ kartê;dtv
ekranie proszê czerwono wyœwietla;dtv
ekranie dekoderze chaby cypel;dtv
ekranie telewizora b³¹d;dtv
ekranie telewizora komunikat problem kart¹ sprawdŸ kartê;dtv
ekranie telewizora pojawiaj¹ ró¿nych punktach migaj¹ce gwiazdki znika obraz;dtv
ekranie telewizora pojawi³ napis problem kart¹ sprawdŸ karty;dtv
ekranie telewizora powsta³a plansza pisze problem kart¹ sprawdŸ kartê wiem;dtv
ekranie telewizora wyskakuje b³¹d;dtv
fakturê rachunek liczyæ;p³atnoœci
fakturê fakturê;p³atnoœci
faktury;p³atnoœci
fakturze kwota wynika umowy;p³atnoœci
fakturze wpisane sp³atê minusem rozumieæ;p³atnoœci
gdañskiej sygna³u;dtv
górze napisane b³¹d programach pierwszym drugim;dtv
cholery kobieto rachunku g³upia pa³o;saldo
innego s³ysza³em wypowiedzieæ umowê;rezygnacje
adres dostarczane faktury;p³atnoœci
adres muszê wys³aæ wypowiedzenie umowy;rezygnacje
adres nale¿y zwróciæ sprzêt;zwrot sprzêtu
adres wys³aæ wypowiedzenie;rezygnacje
adres zwróciæ sprzêt;zwrot sprzêtu
numer rachunku op³acaæ dam¹ fakturê;saldo
stacjonarnego;internet stacjonarny
jakiej wys³aæ wypowiedzenie umowy;rezygnacje
etapie zg³oszenie;status zg³oszenia
jednym dekoderów;dtv
jednym dekoderze kana³y drugim znaæ przyczyny;dtv
jednym dekoderze dzia³aj¹ kana³y;dtv
jednym telewizorze kana³ów;dtv
jutro godzinê dwunast¹ przegl¹d instalacji zmieniæ termin;zmiana terminu wizyty
kablówkê telewizjê samemu;dtv
komórce chwili chcia³am rozmawiaæ temat komórki abonament prostu p³acê;telefon mobiny
komórki p³aci³a;telefon mobiny
korzystanie telewizora koszty dzieje telewizorze halo;dtv
kanale mogê sprawdziæ swój telewizor;dtv
kupi³em pakiet hbo dzia³a;hbo
kurtce wiem nazwa;internet stacjonarny
maszyn mogê pomóc rachunków przed³u¿enia umowy;saldo
kwotê faktury dostajê rozumiem;p³atnoœci
malborskie telewizji odbieraj;dtv
mobilny;internet mobilny
dekoderze aplikacji netflix;dtv
koncie internetowym e-book widnieje b³êdne b³¹d nazwisku;umowa
mojej ulicy wyst¹pi³a awaria s¹siedzi telewizjê;dtv
adres przyszed³ rachunek zupe³nie obc¹ osobê;saldo
alei wyœwietla b³¹d;dtv
telewizjê wy³¹czony sieci zrobiæ telewizorem w³¹czyæ powrotem;dtv
temat tu³aczy faktura mia³a skorygowana;p³atnoœci
obraz tak¹ sygna³u dosyæ;dtv
ogl¹da tvn okr¹g³o zaczê³o psuæ;dtv
op³aty;saldo
osiedlu rosochy mieszka blok mieszka blok mieszkanie telewizor nieczynny;dtv
pewno przewodowy internet wiem nazwaæ;internet stacjonarny
pewno zastanawiasz internet stacjonarny kielce osobno chyba;internet stacjonarny
dwunast¹ czternast¹ mia³em mieæ pod³¹czony router chcia³em zmieniæ termin niedzieli nikogo domu;internet stacjonarny
pierwszej fakturze op³aci³em;p³atnoœci
umówiona wymianê dekodera szczecinie ulicy kad³ubka chcia³em zg³osiæ razie niemo¿liwe;dtv
placu poczcie konsultantkê;dtv
programie tvp historia g³osu obraz g³osu programy normalnie dzia³aj;dtv
przeniesienie us³ug;przeniesienie us³ug
przyjœcie nadeœl¹ blankiety p³atnicze;p³atnoœci
przyk³ad stacjonarnego;internet stacjonarny
przyk³ad zwrotu sprzêtu;zwrot sprzêtu
rachunek;saldo
rachunek op³aty;saldo
rachunek rachunku;saldo
rachunki;saldo
rachunki poproszê za³atwisz muszê;saldo
rachunku;saldo
rachunku rachunek halo;saldo
rachunku gurba;saldo
rachunku proszê wp³aty panom rachunek mogê dodzwoniæ;saldo
rozmawiaæ temat instalacji telewizji cyfrowej;dtv
rozmawiaæ temat rezygnacji us³ugi;rezygnacje
swój rachunek zap³aci³em pieni¹dze przela³em telewizjê;saldo
œwiat zdradach telewizor prosimy p³acimy regularnie telewizor prosi³ jakiejœ uruchomienie wszystkiego;dtv
telefon komórkowy;telefon mobiny
telewizjê;dtv
telewizjê dekoder dzia³a;dtv
telewizjê ogóle internetem wiem bystre domowy telefon telewizor;internet stacjonarny
telewizjê pisze sygna³u dzia³a prostu potrafiê ustawiæ;dtv
telewizjê zamiast obrazu wyœwietli³;dtv
telewizji;dtv
telewizji internetu;dtv
telewizji kablowej dotyczy;dtv
telewizji naziemnej wygl¹da³o starszy telewizor odbieraæ robiæ;dtv
telewizji wystêpuje koperta odczytaj wiadomoœæ mogê odczytaæ odczytaæ;dtv
telewizor okropnego ulicy dzieje;dtv
telewizorze napisane sygna³u;dtv
telewizorze ma³y problem kart¹ sprawdŸ kartê;dtv
telewizorze ostatnio czêsto razy dziennie wyskakuje b³¹d wiem zrobiæ;dtv
telewizorze wyskakuje b³¹d tez;dtv
telewizorze wyskakuje informacja problem kart¹ sprawdŸ karty karty;dtv
telewizorze wyœwietla b³¹d;dtv
telewizorze wyœwietla b³¹d;dtv
temat awarii porozmawiaæ wydarzy³a k³odzku ulicy spó³dzielczej;dtv
temat bezpiecznego internetu;bezpieczny internet
temat cesji umowy;cesja
temat chce porozmawiaæ temat dekodera;dtv
temat chce rozmawiaæ temat pakietu eurosport port aktywny telewizji;dtv
temat chce rozmawiaæ temat przeniesienia us³ug;przeniesienie us³ug
temat chcia³em temat chcia³em porozmawiaæ zaleg³oœci miesi¹c zaleg³oœæ;windykacja
temat dekodera;dtv
temat faktury;p³atnoœci
temat faktury dotar³o;p³atnoœci
temat faktury któr¹ otrzyma³em pañstwa pewne niejasnoœci;p³atnoœci
temat instalacji telewizji przyszed³ monter;dtv
temat mojej p³atnoœci komar numer klienta;saldo
temat niezap³aconej faktury;p³atnoœci
temat wezwania zap³aty;saldo
temat odst¹pienia umowy;odst¹pienie
temat op³at abonamentowej;p³atnoœci
temat op³aty umowie;saldo
temat pakietu hbo;hbo
temat p³atnoœci;saldo
temat podwy¿ki faktury;p³atnoœci
temat potwierdzenia przyjêcia wypowiedzenia umowy;rezygnacje
temat przeniesienia;przeniesienie us³ug
temat przeniesienia adresu;przeniesienie us³ug
temat przeniesienia ³owy;przeniesienie us³ug
temat przeniesienia numeru;przeniesienie us³ug
temat przeniesienia numeru komórkowego;przeniesienie us³ug
temat przeniesienia numeru konta prywatnego firmowego konto prywatne umowy;przeniesienie us³ug
temat przeniesienia umowy;przeniesienie us³ug
temat przeniesienia us³ug;przeniesienie us³ug
temat przeniesienia us³ug chce rozmawiaæ;przeniesienie us³ug
temat przeniesienia us³ug porozmawiaæ konsultantem;przeniesienie us³ug
temat przeniesienia us³ug rozmawiaæ;przeniesienie us³ug
temat przeniesienia us³ugi;przeniesienie us³ug
temat przesy³ania faktury;p³atnoœci
temat rachunku;saldo
temat rachunku porozmawiaæ;saldo
temat rachunku podpisaniu nowej umowy otrzyma³am ¿adnego rachunku;saldo
temat rachunku proszê po³¹czyæ;saldo
temat rachunku salda;saldo
temat rezygnacji;rezygnacje
temat rezygnacji chcem porozmawiaæ;rezygnacje
temat rezygnacji niektórych us³ug telewizji cyfrowej;rezygnacje
temat rezygnacji oferty;rezygnacje
temat rezygnacji umowy;rezygnacje
temat rezygnacji us³ug;rezygnacje
temat rozmowy telewizji;dtv
temat rozwi¹zania wypowiedzenia;rezygnacje
temat salda;saldo
temat salda obci¹¿acie konto pakiet platynowy;saldo
temat salda chce rozmawiaæ;saldo
temat salda porozmawiaæ;saldo
temat salda porozmawiaæ;saldo
temat salda chcia³em rozmawiaæ;saldo
temat salda op³aty rachunku;saldo
temat salda poproszê rozmowê;saldo
temat salda proszê;saldo
temat salda proszê przekierowaæ;saldo
temat salda stanu konta;saldo
temat salda umowy;saldo
temat saldo;saldo
temat saldo aktem porozmawiaæ;saldo
temat saldo chcia³em porozmawiaæ;saldo
temat saldo zwrotu sprzêtu;saldo
temat saldo rachunku;saldo
temat chcia³em porozmawiaæ nadp³aty;saldo
temat telefonu komórkowego;telefon mobiny
temat umowy telefonu komórkowego;telefon mobilny
temat uzupe³nienie danych e-book;umowa
temat wypowiedzenia;rezygnacje
temat wypowiedzenia czêœci umowy us³ug;rezygnacje
temat wypowiedzenia umowy;rezygnacje
temat wysokoœci op³aty abonamentowej terminu obowi¹zywania;saldo
temat wysokoœci rachunku;saldo
temat wzrostu rachunku;saldo
temat zad³u¿enia;windykacja
temat zaleg³oœci;windykacja
temat zaleg³oœci p³atnoœciach;windykacja
temat zap³aty;saldo
temat zap³aty niby uszkodzony dekoder uszkodzony proszê ci¹gu czternastu dni;dtv
temat zmiany pakietu telewizji;dtv
temat zwrotu nadp³aty;saldo
miesi¹c nowych rachunku zap³aciæ;saldo
tidal tidal;tidal
wymienia tematy chce rozmawiaæ rozmawiaæ temat mogê rozwi¹zaæ umowê zawart¹ pañstwem;rezygnacje
odbieraæ dachem dekodera zrobiæ;dtv
tratwê ogarna telewizji;dtv
mieniem przeniesienie umowy;przeniesienie us³ug
rachunku;saldo
salda;saldo
ulicy basztowej odbioru telewizji;dtv
ulicy borkowskiego dzia³a telewizja;dtv
ulicy grodzkiej dzia³a telewizor internet;dtv
ulicy piekoszowskiej mamy ogóle telewizji kielcach;dtv
telewizji;dtv
wifi;internet stacjonarny
wifi po³¹czeñ;internet stacjonarny
ulicy augustowskiej telewizji ogóle ogl¹daæ router dzia³a;dtv
sposoby próbowa³em dekoder resetowaæ kable dociskaæ dalej dzia³a po³¹czenia sieciowego internetem;dtv
przys³any rachunek tatuœ koniec miesi¹ca rachunku otrzyma³am;saldo
zap³aty zap³aciæ miesi¹c potem;saldo
zewn¹trz telewizora stacjonarny;dtv
nabyciu dostêpu telewizji;dtv
naczy dekoder dodatkowego telewizora;dtv
naczynie telewizor dekoderem;dtv
porozmawiaæ temat przeniesienia us³ug;przeniesienie us³ug
telewizj¹ ps op³aty;dtv
nadp³aty któr¹ odzyskaæ wys³a³am nadp³atê rozwi¹zaniu umowy;saldo
nadal mamy telewizor mia³o miejsce powiedzieæ telebim telewizor dekoder telewizorze wyskoczy³o;dtv
nadal dzia³a telewizja online czyta deko dekodera;tv online
nades³anie druczków op³at;p³atnoœci
muszê gadaæ tymi imbecylami stacjonarnego;internet stacjonarny
nadp³at nadp³ata;saldo
nadp³at niedop³ata niby;saldo
nadp³ata;saldo
nadp³ata prostu pogubi³am;saldo
nadp³ata faktury;saldo
nadp³ata zap³aty pozostaje rozumie;saldo
nadp³ata;saldo
nadp³ata koncie;saldo
nadp³ata koncie abonenckim;saldo
nadp³ata koncie ewidencyjnym;saldo
nadp³ata p³ocie;saldo
nadp³ata rachunku;saldo
nadp³ata nale¿noœci internet;saldo
nadp³ata rachunek;saldo
nadp³ata rachunki;saldo
nadp³ata rachunku;saldo
nadp³ata kablówkê;saldo
nadp³atê;saldo
nadp³atê z³ote znaczy dopiero mogê p³aciæ rachunki;saldo
nadp³aty;saldo
nadp³aty wiem czego wynika laptop nadp³atê;saldo
nadp³aty rachunku;saldo
nadp³aty zwrot nadp³aty dzia³ finansów;saldo
nadziejê pañstwo wyst¹pili orange przeniesienie jednego numeru numery;przeniesienie us³ug
najbardziej chcesz zacz¹æ aton internet stacjonarny dostêpnoœci czym internecie;internet stacjonarny
najprawdopodobniej rachunek;saldo
najwiêcej rozumie telewizor;dtv
telewizji;dtv
nalegam kontakt dzia³em rezygnacji;rezygnacje
nale¿ê wy³¹czono telewizor zap³acone rachunki telewizor wy³¹czony;dtv
nale¿y przes³aæ adres windykacja;windykacja
naliczacie wysok¹ kwotê fakturze rozstrzygnêliœmy reklamacji;p³atnoœci
naliczanie op³at rozwi¹zaniu umowy;p³atnoœci
naliczone odsetki op³aci³am rachunek prostu naliczone odsetki dotar³a pañstwa kwota;saldo
naliczone op³aty b³êdne;saldo
naliczono ostatniej fakturze z³ote dowiedzieæ czego wróci³o pory p³aci³em;p³atnoœci
naliczyliœcie du¿¹ kwotê fakturze idiotko zrobiæ suko;p³atnoœci
telewizji ogóle;dtv
namiesza³em prostu pilocie telewizora kana³ów;dtv
napiszesz rachunku;saldo
naprawa dekodera;dtv
naprawa sprzêtu sygna³u;dtv
naprawa telefonu komórkowego;telefon mobilny
naprawa telewizora;dtv
naprawa telewizora odbiera program;dtv
naprawa wifi;internet stacjonarny
naprawa wymiana dekodera;dtv
naprawdê internet stacjonarny;internet stacjonarny
naprawieniu dekodera;dtv
naprawiê telewizji koty kodera deckerze;dtv
naprawi³em chcia³am odwo³aæ wizytê;zmiana wizyty technika
naprawy internetu stacjonarnego;internet stacjonarny
naprawy telewizora;dtv
naprawy telewizora b³¹d;dtv
naprawy telewizora odbioru telewizji;dtv
nast¹pi³ sygna³u;dtv
nast¹pi³a awaria telewizji;dtv
nastêpnie kana³u;dtv
nastêpstwem dekoderem bym chcia³ zobaczy³ wymieniæ;dtv
nasypy telewizji;dtv
telewizor programem telewizyjnym tymi stacjami;dtv
telewizor op³acone numer ewidencji podam;dtv
telewizor;dtv
saldo;saldo
naturalnie telewizj¹;dtv
rozwi¹zaæ umowê telefon;rezygnacje
nawali³ dekoder;dtv
nawali³ dekoder;dtv
techniczna internet stacjonarny;internet stacjonarny
naziemna telewizja;dtv
naziemna telewizja cyfrowa nowy standard;dtv
naziemnej telewizji;dtv
naziemnej telewizji cyfrowej mia³a;dtv
nazwê blokady dekoderze;dtv
nazwisko nadp³aty muszê p³aci by³eœ mia³em;saldo
nazywam koœminy ci¹gnie potrzebny wymiana pilota dekodera dekoder k³opoty przy³¹czenie kana³ów;dtv
nazywam temat salda;saldo
ned feliksów telewizji;dtv
ned wifi;internet stacjonarny
neostrada rachunku;saldo
neostradach technicznych telewizor nieczynny telefon stacjonarny;telefon stacjonarny
neostrady dekodera telewizji domowego;dtv
netflix dzia³a;netflix
netflix niestety dzia³a;netflix
netu telewizji;dtv
netu stacjonarnego;internet stacjonarny
netu stacjonarnego modemu wifi;internet stacjonarny
netu wifi;internet stacjonarny
dzia³a dzia³a telewizja internet;dtv
dzia³a telewizja internet;dtv
tv internetu;dtv
korzystaæ po³¹czenia internetem komunikat zeskakuje;internet stacjonarny
wciskaj zerwanie umowy;rezygnacje
zad³u¿enia chcia³am zg³osiæ usterkê telewizor Ÿle;windykacja
technicznych telewizor odbiera;dtv
telewizorze czêœci kana³u pisze dostêpu kod;dtv
takiego ¿adnego zad³u¿enia takiego rzeczy prostu dodatkow¹ us³ugê;windykacja
uruchomiæ telewizora;dtv
telewizji internetu ca³ym bloku;dtv
telewizj¹ kablówk¹;dtv
rzeczy ¿ebyœcie przestali przysy³aæ blankiety papierowe kontaktowali pomoc¹ sms;p³atnoœci
rzeczy kana³ów telewizji;dtv
rzeczy porozmawiaæ nowym rachunku;saldo
¿adnej rachunku awariê wszystkiego;saldo
telefon komórkowy;telefon mobilny
ustawiæ programy telewizji ci¹gle radio radio programy telewizyjne program radio;dtv
niczego internetu internetu stacjonarnego;internet stacjonarny
niczego dotyczy prostu zrezygnowaæ zaplanowanej us³ugi wczeœniej;rezygnacje
aktywowany telefon komórkowy;telefon mobilny
kuŸwa wiem;dtv
mia³ wymieniony dekoder;dtv
proszê;dtv
limitu przerwy;telefon mobiny
bezprzewodowego znaczy dotyczy;internet stacjonarny
telefonu komórkowego powtórzyæ;telefon mobilny
rachunek rachunku dostajê;saldo
anteny typowo techniczna sprawa;dtv
granic telewizor potrzebujê kogoœ;dtv
wczoraj osiemnastej telewizji internetu;dtv
sygna³u wysiad³ tuner dekoder;dtv
¿adnego odbioru programów telewizyjnych mieszkam kielcach ulica mieszka;dtv
mogê ustawiæ kana³ów posiadam dalej wiem zrobiæ;dtv
wiem odpowiedzieæ dok³adnie kurcze mogê po³¹czyæ komputerowo komputerze;internet stacjonarny
starsz¹ osob¹ wiem powiedzieæ internet domu stacjonarne;internet stacjonarny
kana³ów telewizji;dtv
obra sygna³u ogóle programów;dtv
rachunku dop³aty op³acenia;saldo
rachunku miesiêczn¹ op³atê brak³o telewizjê;saldo
sygna³u;dtv
fakturê czeka³;p³atnoœci
montera;brak wizyty technika
ca³kiem prostu zap³aciæ kablówkê rachunku dzwoniê pañstwa;saldo
chce w³¹czyæ dekoder;dtv
chce w³¹czyæ dekoder;dtv
chce uzyskaæ informacje fakturze miesi¹c;p³atnoœci
tysi¹ce przys³aæ rachunki zap³acenie;saldo
telewizory przejœæ mo¿ecie od³o¿yæ;dtv
otrzymywaæ rachunków papierowych konto internetowe;saldo
przenieœæ us³ugi inn¹ firmê;przeniesienie us³ug
rozmawiaæ okolicznoœæ telewizji otrzyma³em telefon spod numeru;dtv
rozmawiaæ temat pozosta³oœci rachunku wiem czego wynika;saldo
rozmawiaæ temat salda;saldo
rozmawiaæ drugim dekoderze;dtv
rozmawiaæ centrum obs³ugi klienta;internet stacjonarny
