﻿customerInput;category
żoną jesteśmy stanie dojść;dtv
nienormalne internet kablowy;internet stacjonarny
kompletna awaria telewizji internetu kompletny zanik;dtv
kupiłem nową usługę skonfigurować router;internet stacjonarny
państwa otrzymałem odpowiedzi dalej przysyłacie wezwania zapłaty;saldo
mieli trety modemu domu;internet stacjonarny
mogę rozwiązać;rezygnacje
moich filmów ominięcie nagranych ściągniętych diament hbo mecz;hbo
mówię rozwiązać umowę;rezygnacje
mówię przyszło drugi zadłużone opłaty telewizor płacę;saldo
mówiłam dotyczy;internet stacjonarny
mówiłem rozwiązać umowę telewizję;rezygnacje
mówiłem telefon komórkowy;telefon mobiny
porządku dalszym ciągu chce drzwi;dtv
dotyczy auto naprawiłem udało chciałem odwołać mechanika;brak wizyty technika
związany anteną;dtv
znaczy sygnału występuje napis;dtv
mówię bogudzięki mamy soboty kanału;dtv
przywrócili tą awarię dekoder chciałam odwołać miałam osiemnastoma szesnastą szkoda miejsca;dtv
dzwoniłam pytałam chwilą proszę powiedzieć operacja załatwiana przeniesienie muszę mieszkaniu;przeniesienie usług
telewizor szyba szyba aparatem mojego aparatem wyłączony popsuł;dtv
telewizor internetem;dtv
rachunku telefonicznego;saldo
zmiany adresu zamieszczania;przeniesienie usług
wozy techniczne wiem którą kanały kanał tvn tvn szybę;dtv
kable zyskasz podłączona dekoder wyświetla straż śmierci wiem grane;dtv
kablowa musiała wymieniać dekoderów żebym mogę normalnie odbiera nowoczesnym wydaniu wygląda chciałam dowiedzieć;dtv
kablowej telewizji kablowej;dtv
kablówka internet domowy stacjonarny;internet stacjonarny
kablówka działa telewizor działa;dtv
kablówka odbiera programów;dtv
kablówką prostu wiem znaczy telewizją mówi proszę powiedzieć proszę doradcą;dtv
kablówką telewizją;dtv
kablówkę muszą opłaty opłaty przysłana przysłali opłaty płacił;saldo
kablówki telewizji mamy całym rosyjską szczeciński;dtv
kablówki zamawiałam dekoder;dtv
kablówki znaczy dekoder pali czerwone światełko wiem jesteście robione;dtv
kacza przelewem sport canal plus multiroom via play cinemax power wifi lektor tidal sport;dtv
kacze telewizji;dtv
kamera internet stacjonarny;internet stacjonarny
kanał ceneo polsat sport niedostępny problemy;polsat
kanał polsat play;polsat
kanału dorosłych;dtv
kanału epic drama;dtv
kanału abonamencie;dtv
kanału plus;dtv
kanału promocyjnego kopertę drwił;dtv
kanału lepiej pakiet analogowy bystrzycy kłodzkiej osiedle szkolne c;dtv
kanału związku powyższym uszyje resetować odłączyć zasilania potem założył łączyć znowuż czas działają miarę każe proszę aktualny konsultacje dalej robić;dtv
kanały wchodzą telewizor opłacone;dtv
kanały telewizji zablokowane;dtv
karta telewizji;dtv
karta zablokowana telewizorze;windykacja
karta sim;telefon mobiny
karta sim aktywacja;telefon mobilny
karta sim telefonu komórkowego;telefon mobiny
karta sim czyta telefonie;telefon mobilny
karta sim odblokowanie;telefon mobilny
karty dekodera;dtv
karty telewizora;dtv
kary nałożonej zerwanie umowy;rezygnacje
kawie rachunku;saldo
kawy wynos zrezygnować umowy;rezygnacje
kątek czyjejś odnośnie faktury zapłacenia miesiąc;płatności
kątek kontaktuje opłaconego niższe rachunki;saldo
keller telewizja internet;dtv
kępa fakturę opłatę abonamentu faktur mogę opłacać;płatności
benton przysłany druki opłat lextool;płatności
blankiety nowe abonament;płatności
książeczki czytam opłaty skończyło;saldo
nowe rachunki rybniku;saldo
przysyłamy rachunki następny;saldo
rachunki zapłacenia rachunków zapłaty;saldo
miała podłączony światłowód przedwczoraj kurierem dostałam umowę;zwrot sprzętu
aktywna telewizja naszą mic;dtv
czynna telewizja;dtv
instalacja telewizyjnych;dtv
miał telewizję;dtv
naprawiał telewizja;dtv
pracować telewizja dziennie pracuje;dtv
telewizja internet ulicy sejmowej;dtv
włączone telewizja bema;dtv
wystawiona faktura;płatności
będziecie państwo wysyłać nowy blankiety opłaty;płatności
dostanę rachunek telefon;saldo
dostanę rachunki drugi;saldo
dostaniemy opłaty;saldo
dostaniemy rachunki opłaty;saldo
dotrze przesyłka dekoderem;dtv
dostanę nowy blankiety tysiące drugi połowa blankietów;płatności
czas wstecz wypowiedzenie dać kończy umowa;rezygnacje
telewizja wyspiańskiego;dtv
zgłosić chcieliśmy wypowiedzenie zrobić internetu syn wyprowadził maszyna niepotrzebna jesteśmy mamy niepotrzebny;rezygnacje
rachunki przyjdą podania adres czekam czekam;saldo
kurier dostarczy kartę sim;zwrot sprzętu
rachunek zapłacenia;saldo
mogę spodziewać włączenia telewizji;dtv
mogę złożyć wypowiedzenie;rezygnacje
mogłabym odstąpić umowy;odstąpienie
muszę oddać sprzęt;zwrot sprzętu
nastąpi powrót programu telewizji ulicy kasprzaka;dtv
otrzymam faktury sygnał telewizji drugi;płatności
otrzymam rachunek mogę zapłacić;saldo
otrzymam rachunek;saldo
przychodzą rachunki;saldo
przyjdą faktury opłacić;płatności
przyjdą karta sim;telefon mobiny
przyjdą rachunki płacenia;saldo
przyjdą rachunki zapłaty;saldo
przyjdzie rachunek nowy;saldo
przyjedzie monter zamontować telewizję;dtv
wskakiwała chce chce zaskoczyć prostu mamy programu;dtv
awaria zostanie usunięta drugi telewizja działa darmo odbioru miałem płacimy państwa gromady pieniędzy odbiór telewizora;dtv
vegę faktury telewizję;płatności
zaś blogu telewizja;dtv
zostaną książeczki płatności;saldo
zostanie uruchomiona telewizja internet;dtv
zostanie włączona telewizja;dtv
zostanie wysłana karta sim;telefon mobilny
kiedyś telefon komórkowy;telefon mobiny
kielce dzwonię proszę ogóle telewizji sygnału pisze koniec stało wiem;dtv
kieruje założony telewizor chodzi żadnego głosu obrazu mogę przyłączyć;dtv
kierunku rachunku;saldo
kieszenie rachunku chciałam prosić;saldo
klawiaturę duży telewizor;dtv
klenica telewizji;dtv
klucz telewizją internetem umowę podpisałem;dtv
kobieto telewizji;dtv
kobiór rachunku;saldo
kochana powiedziałam dostałem dnia dzisiejszego rachunku;saldo
kochana telefon stacjonarny czterech dni sprawdź linię telefoniczną;telefon stacjonarny
koczego dekodera;dtv
koder łączy telewizja przestała grać;dtv
koder plus telewizor dekoder;dtv
kodera zepsuty całkiem ogóle wisi sygnału szybą modułu;dtv
kogoś ustawy telewizję kanały;dtv
koło dekoder wymiany dekodera pilotem przełączyć;dtv
komory komórkowego cipka;telefon mobiny
komórka;telefon mobiny
komórka komórka;telefon mobiny
komórka chce zaktywować;telefon mobilny
komórka firmy daj konsultant objętość długo czekać;telefon mobilny
komórką telefonu komórkowego;telefon mobilny
komórkę komórki proszę halo;telefon mobilny
komórki;telefon mobiny
komórki telefonu komórkowego;telefon mobiny
komórki telewizji;telefon mobiny
komórki komórce;telefon mobilny
komórki wodzie;telefon mobiny
komórkowe komórkowego;telefon mobilny
komórkowe komórkowy;telefon mobiny
komórkowego waszą telefon;telefon mobilny
komórkowego aktywacja;telefon mobiny
komórkowego proszę rozłączyć mogę zrobić;telefon mobiny
komórkowego telefon telewizor niedobry rozumie;telefon mobiny
komórkowego brukowego miał włączony telefon;telefon mobilny
komórkowego zmienić numer telefonu;telefon mobilny
komórkowego obsługa centrum klienta dała smsa połączyć;telefon mobiny
komórkowego jasnej cholery jutro napadu tę babę mrozy plac tępy halo;telefon mobilny
komórkowego jasnej cholery jutro parze salonu toyotę żabę;telefon mobilny
komórkowego doładowanie telefonu;telefon mobilny
komórkowego duży scholl;telefon mobilny
komórkowego dzwonię komórki;telefon mobiny
komórkowego domowego domowego;telefon mobiny
komórkowego domowego komórkowego jednocześnie;telefon mobiny
komórkowego mobilnego mogę zalogować drugi;internet mobilny
komórkowego telewizji;telefon mobiny
komórkowego telewizora płacę;telefon mobiny
komórkowego jakiego koloru telefon komórkowy;telefon mobiny
komórkowego zgłaszałem mogę dodzwonić bates;telefon mobiny
komórkowego komórkowego;telefon mobiny
komórkowego komórkowego zamówiłam;telefon mobiny
komórkowego chwilą dzwonił;telefon mobilny
komórkowego ukradli nocy;telefon mobiny
komórkowego kupiony dni temu;telefon mobiny
komórkowego mać;telefon mobiny
komórkowego kuźnia;telefon mobiny
komórkowego mobilnego;telefon mobilny
komórkowego numer telimeny imienia mojej zgody;telefon mobiny
komórkowego miesiące napisane mogę;telefon mobilny
komórkowego komórkowego przewracam domowego;telefon mobiny
komórkowego halo;telefon mobilny
komórkowego numer telefonu;telefon mobiny
komórkowego kręcicie kurde tępa góra;telefon mobilny
komórkowego dexim;telefon mobiny
komórkowego trzech dni mogę dodzwonić internet internet;telefon mobiny
komórkowego podałam numer chciałem numer żony;telefon mobiny
komórkowego smartphona;telefon mobilny
komórkowego takiego;telefon mobiny
komórkowego telefonu;telefon mobiny
komórkowego telefonu komórkowe;telefon mobiny
komórkowego telefonu komórkowego;telefon mobiny
komórkowego telefonu komórkowego oczywiście;telefon mobiny
komórkowego telefonu komórkowego telewizji mobilnej;telefon mobiny
komórkowego telefonu numer;telefon mobiny
komórkowego telefonu przeszłam dobę orange kontaktuję zmieniłam numer telefonu;telefon mobiny
komórkowego telefonu sprawa;telefon mobiny
komórkowego połączony telewizja rudniku;telefon mobiny
komórkowego chodzi bym chciał bomann wymianę telefonu;telefon mobiny
komórkowego dzwonię;telefon mobilny
komórkowego żony;telefon mobilny
komórkowy;telefon mobiny
komórkowy telefony narodu komórkowego;telefon mobilny
komórkowy pomoc domową wymówioną państwo dalszym ciągu pobieracie pieniądze;internet mobilny
komórkowy mogę podać numer;telefon mobilny
komórkowy masz numer;telefon mobilny
komórkowy komórka;telefon mobilny
komórkowy wiem chodzi;internet mobilny
komórkowy telefon;telefon mobiny
komórkowy telefon komórki;telefon mobiny
komórkowy zmieniają zasady umowy;internet mobilny
komórkowych;telefon mobiny
komórkowych telefonach połączenie działem technicznym;telefon mobiny
komputer błąd;dtv
komputer domowy internet domowy;internet stacjonarny
komputer działa wcale sygnału telewizory;dtv
komputer stacjonarny;internet stacjonarny
komputera dekodera;dtv
komputera domowego;internet stacjonarny
komputera wiem określić trudno powiedzieć chodzi komputer internet;internet stacjonarny
komputera stacjonarnego;internet stacjonarny
komputery dekodera;dtv
komputerze stacjonarnym;internet stacjonarny
komunikacji sygnału;dtv
konfiguracja dekodera;dtv
konfiguracja dekoderów;dtv
konfiguracja modemu wifi;internet stacjonarny
konfiguracja routera wifi;internet stacjonarny
konfiguracja tidal;tidal
konfiguracja wifi;internet stacjonarny
konfiguracji telewizji;dtv
konfiguracji wifi;internet stacjonarny
konflikt konfiguracji modemu telewizją internetem telewizji;dtv
koniec umowy telefon stacjonarny;telefon stacjonarny
koniecznie muszę rozmawiać telewizją;dtv
koniecznie odnośnie technicznych poproszę;dtv
konkretnie chodzi telewizor obrazu;dtv
konkretnie chodzi przysłali faktury opłacenia papierowe zapłacimy zapłacić;płatności
konkretnie dekodera;dtv
konkretnie dotyczy dekodera fiksuje kilku dni litera mogę wyłączyć chwilę włączył czarny obraz;dtv
konkretnie internet stacjonarny;internet stacjonarny
konkretnie telewizji kablowej dekodera;dtv
konkretnie telewizji przypadku konkretnie wody którymi działa;dtv
konsul kontaktuje rachunków;saldo
konsultacje opłat;płatności
konsultant błędna umówionej przełożyć termin;zmiana terminu wizyty
konsultant rezygnacja usług rezygnacja usług konsultant;rezygnacje
konsultant wypowiedzenie umowy;rezygnacje
konsultanta propos opłaty;saldo
konsultanta rozmawiać odstąpienie umowy;odstąpienie
konsultanta proszę;dtv
konsultanta proszę rachunku dostaje fein miesiąc;saldo
konsultantem odstąpienie umowy;odstąpienie
konsultantem temat płatności rachunku;saldo
konsultantem proszę;dtv
konsultantem proszę kontakt;dtv
konsultantem rachunki konsultant;saldo
konsultantem odstąpienia umowy;odstąpienie
konsultantem prawidłowości wystawionej faktury;płatności
konsultantem przeniesienia usług;przeniesienie usług
konsultantem telewizji;dtv
konsultantem zwrócić sprzęt;zwrot sprzętu
konsultantka infolinii sprzedażowej niemiła rozłączyła rozmowy;skarga
konsultantka usuwa rozłączyła trakcie rozmowy przełączając automatyczną sekretarkę;skarga
konsultować odpowiedniego konsultantem dostałam rachunków opłaty;saldo
konsultuje płacenia rachunków;saldo
konsultuje przeniesienia umowy;przeniesienie usług
konsultuje rachunku;saldo
konsumpcja całkowita rezygnacja waszych usług;rezygnacje
kontakt kontakt fakturę umowy;płatności
kontakt przeniesienia usług;przeniesienie usług
kontakt faktury;płatności
kontakt internetu domowego cholery;internet stacjonarny
kontakt rachunku;saldo
kontakt zwrotu sprzętu;zwrot sprzętu
kontakt konta chodzi konta;saldo
kontakt windykacją;windykacja
kontaktu jechała książeczkę opłat;płatności
kontaktu ostatniej otrzymanej faktury internet;płatności
kontaktu umowy telefon komórkowy;telefon mobilny
kontaktuje dekoder;dtv
kontaktuje kontaktuje rachunku;saldo
kontaktuje celu dokonania opłaty;saldo
kontaktujesz prawa technicznej tlenowy klienta opłat adres lercha;płatności
kontaktuję należy telewizor odcinków płacić;dtv
kontaktuję prostu pozostało telewizja zlikwidować abonent telefoniczny;dtv
kontaktuję dałam wypowiedź wypowiedzenie waszych usług;rezygnacje
kontaktuję telewizji;dtv
kontaktuję przekazów opłatę telewizora;dtv
kontaktuję wiem zapłacić rachunek pewno duża kwota dociera wiem konto wpłacić;saldo
kontaktuję opłacie weksle opłat opłatę chwilę;płatności
kontaktuję chcesz sprawdzić mogę zwrócić sprzęt;zwrot sprzętu
kontaktuję chodzi rachunek osobę;saldo
kontaktuję dzieje telewizji włączony;dtv
kontaktuję kontaktuję opłat;płatności
kontaktuję odnośnie faktury;płatności
kontaktuję odnośnie oddania sprzętu zrezygnowałam;zwrot sprzętu
kontaktuję odnośnie rachunku;saldo
kontaktuję sprawa piwnicy działa pur mogę połączyć żadnym urządzaniem bezprzewodowy mobilnym;internet stacjonarny
kontaktuję rachunków;saldo
kontaktuję rachunku rachunków;saldo
kontaktuję sprawy opłaty usługi;saldo
kontaktuję srogiej niedziałania internetu stacjonarnego;internet stacjonarny
kontaktuję nadpłatę rachunek płacić;saldo
kontaktuję zmienić termin instalacji;zmiana terminu wizyty
kontaktuję innej rzekomych zaległości;windykacja
kontaktuję ramach rachunku nadpłaty;saldo
kontaktuję dostępności kanału;dtv
kontaktuję faktury;płatności
kontaktuję finansowych chodzi faktury;płatności
kontaktuję odblokowania telewizję pieniędzy;dtv
kontaktuję opłat rachunki chodzi rachunki;płatności
kontaktuję płatności;saldo
kontaktuję rachunki;saldo
kontaktuję rachunki płatności;saldo
kontaktuję rachunku chodzi miałam rachunek płatności każdego miesiąca dnia otrzymałam żadnego rachunku państwa;saldo
kontaktuję rachunku dostałam wezwanie zapłaty;saldo
kontaktuję techniczne sygnału telewizji kablowej;dtv
kontaktuję techniczny działa dekoder;dtv
kontaktuję technicznych pojawiłem dekoder twojej;dtv
kontaktuję technicznych powiedziano początku naszym terenie awaria poczekam naprawdę telewizja;dtv
kontaktuję technicznych internetu domu;internet stacjonarny
kontaktuję technicznych telewizji;dtv
kontaktuję technicznych wczoraj godziny dwudziestej pierwszej mann telewizji;dtv
kontaktuję technicznych internetu domowego;internet stacjonarny
kontaktuję technicznych internetu domowy laptop;internet stacjonarny
kontaktuję technicznych programów jednym dekoderów;dtv
kontaktuję technicznych programu oglądania telewizji kanały nieznane;dtv
kontaktuję technicznych chciałem zgłosić awarię dekodera;dtv
kontaktuję technicznych chyba problem kartą sim;dtv
kontaktuję technicznych dekoder działa;dtv
kontaktuję technicznych dekoder blokuje wyłączyć prądu;dtv
